Sale Type,SKU,Name,Summer - Sale Price DR,Summer - Sale Price TW,Summer - Sale Price OR,% off list DR,% off list TW,% off list OR
,WRSF080,Vellamo City Matt Black Framed Wetroom Screen - 800mm,239.99,239.99,,0.04,0.04,
,WRSF090,Vellamo City Matt Black Framed Wetroom Screen - 900mm,249.99,249.99,,0.0385,0.0385,
,WRSF10,Vellamo City Matt Black Framed Wetroom Screen - 1000mm,259.99,259.99,,0.037,0.037,
,WRSF11,Vellamo City Matt Black Framed Wetroom Screen - 1100mm,274.99,274.99,,0.0351,0.0351,
,WRSF12,Vellamo City Matt Black Framed Wetroom Screen - 1200mm,279.99,279.99,,0.0345,0.0345,
,vel-city-walk-in-1000-mb,Vellamo City 8mm Matt Black Easy Clean Walk In Shower Panel - 1000mm,259.99,259.99,,0.037,0.037,
,vel-city-walk-in-1100-mb,Vellamo City 8mm Matt Black Easy Clean Walk In Shower Panel - 1100mm,279.99,279.99,,0.0345,0.0345,
,vel-city-walk-in-1200-mb,Vellamo City 8mm Matt Black Easy Clean Walk In Shower Panel - 1200mm,284.99,284.99,,0.05,0.05,
,vel-city-walk-in-700-mb,Vellamo City 8mm Matt Black Easy Clean Walk In Shower Panel - 700mm,204.99,204.99,,0.0465,0.0465,
,vel-city-walk-in-800-mb,Vellamo City 8mm Matt Black Easy Clean Walk In Shower Panel - 800mm,224.99,224.99,,0.0426,0.0426,
,vel-city-walk-in-900-mb,Vellamo City 8mm Matt Black Easy Clean Walk In Shower Panel - 900mm,239.99,239.99,,0.04,0.04,
,armourcast-1700-750-dbl-bath,Armourcast Reinforced Double Ended Bath - 1700 x 750mm,229.99,229.99,,0.0417,0.0417,
,armourcast-1800-800-dbl-bath,Armourcast Reinforced Curved Double Ended Bath - 1800 x 800mm,269.99,269.99,,0.0357,0.0357,
,armourcast-squ-1700-700-dbl-bath,Armourcast Reinforced Straight Double Ended Bath - 1700 x 700mm,219.99,219.99,,0.0435,0.0435,
,armourcast-squ-1700-750-dbl-bath,Armourcast Reinforced Straight Double Ended Bath - 1700 x 750mm,239.99,239.99,,0.04,0.04,
Hero - Big Discount,KRR1208LGL-chrome-waste,(DC) Drench Naturals Light Grey Thin Stone Effect Rectangular Shower Tray with Chrome Waste - 1200 x 800mm,189.99,189.99,,0.3214,0.3214,
Hero - Big Discount,KRR1208GPL-chrome-waste,(DC) Drench Naturals Graphite Thin Stone Effect Rectangular Shower Tray with Chrome Waste - 1200 x 800mm,199.99,199.99,,0.3104,0.3104,
Hero - Big Discount,KRR1208GPL-graphite-waste,(DC) Drench Naturals Graphite Thin Stone Effect Rectangular Shower Tray with Graphite Waste - 1200 x 800mm,209.99,209.99,,0.3,0.3,
Hero - Big Discount,KRR1209GPL-chrome-waste,(DC) Drench Naturals Graphite Thin Stone Effect Rectangular Shower Tray with Chrome Waste - 1200 x 900mm,214.99,214.99,,0.2833,0.2833,
Hero - Big Discount,KRR1209GPL-graphite-waste,(DC) Drench Naturals Graphite Thin Stone Effect Rectangular Shower Tray with Graphite Waste - 1200 x 900mm,219.99,219.99,,0.2903,0.2903,
Hero - Big Discount,KRR1408GPL-chrome-waste,(DC) Drench Naturals Graphite Thin Stone Effect Rectangular Shower Tray with Chrome Waste - 1400 x 800mm,219.99,219.99,,0.3016,0.3016,
Hero - Big Discount,KRR1408GPL-graphite-waste,(DC) Drench Naturals Graphite Thin Stone Effect Rectangular Shower Tray with Graphite Waste - 1400 x 800mm,229.99,229.99,,0.2923,0.2923,
Hero - Big Discount,KRR1409GPL-chrome-waste,(DC) Drench Naturals Graphite Thin Stone Effect Rectangular Shower Tray with Chrome Waste - 1400 x 900mm,229.99,229.99,,0.303,0.303,
Hero - Big Discount,KRR1409GPL-graphite-waste,(DC) Drench Naturals Graphite Thin Stone Effect Rectangular Shower Tray with Graphite Waste - 1400 x 900mm,239.99,239.99,,0.2941,0.2941,
Hero - Big Discount,KRR1509GPL-chrome-waste,(DC) Drench Naturals Graphite Thin Stone Effect Rectangular Shower Tray with Chrome Waste - 1500 x 900mm,299.99,299.99,,0.2857,0.2857,
Hero - Big Discount,KRR1509GPL-graphite-waste,(DC) Drench Naturals Graphite Thin Stone Effect Rectangular Shower Tray with Graphite Waste - 1500 x 900mm,309.99,309.99,,0.2791,0.2791,
Hero - Big Discount,KRR1608GPL-chrome-waste,(DC) Drench Naturals Graphite Thin Stone Effect Rectangular Shower Tray with Chrome Waste - 1600 x 800mm,249.99,249.99,,0.3056,0.3056,
Hero - Big Discount,KRR1608GPL-graphite-waste,(DC) Drench Naturals Graphite Thin Stone Effect Rectangular Shower Tray with Graphite Waste - 1600 x 800mm,259.99,259.99,,0.2973,0.2973,
Hero - Big Discount,KRR1708GPL-chrome-waste,(DC) Drench Naturals Graphite Thin Stone Effect Rectangular Shower Tray with Chrome Waste - 1700 x 800mm,269.99,269.99,,0.2895,0.2895,
Hero - Big Discount,KRR1708GPL-graphite-waste,(DC) Drench Naturals Graphite Thin Stone Effect Rectangular Shower Tray with Graphite Waste - 1700 x 800mm,274.99,274.99,,0.2949,0.2949,
Hero - Big Discount,KRR1709GPL-chrome-waste,(DC) Drench Naturals Graphite Thin Stone Effect Rectangular Shower Tray with Chrome Waste - 1700 x 900mm,279.99,279.99,,0.2821,0.2821,
Hero - Big Discount,KRR1709GPL-graphite-waste,(DC) Drench Naturals Graphite Thin Stone Effect Rectangular Shower Tray with Graphite Waste - 1700 x 900mm,289.99,289.99,,0.275,0.275,
Hero - Big Discount,KRQ0808GPL-graphite-waste,(DC) Drench Naturals Graphite Thin Stone Effect Quadrant Shower Tray with Graphite Waste - 800 x 800mm,179.99,179.99,,0.28,0.28,
Hero - Good Seller,DR25LUXR10X8,Harbour 28mm Luxury Stone Rectangular Shower Tray 1000mm x 800mm,169.99,169.99,,0.0556,0.0556,
Hero - Good Seller,DR25LUXR10X9,Harbour 28mm Luxury Stone Rectangular Shower Tray 1000mm x 900mm,179.99,179.99,,0.0526,0.0526,
,arm-rd-17-75-sq-bth-crv-scn-bb,Armourcast Reinforced Square Single Ended Shower Bath 1700 x 750mm & Brushed Brass Curved Shower Screen,364.99,364.99,,0.0395,0.0395,
,arm-rd-17-75-sq-bth-crv-scn-c,Armourcast Reinforced Square Single Ended Shower Bath 1700 x 750mm & Chrome Curved Shower Screen,314.99,314.99,,0.0455,0.0455,
,arm-rd-17-75-sq-bth-crv-scn-mb,Armourcast Reinforced Square Single Ended Shower Bath 1700 x 750mm & Matt Black Curved Shower Screen,364.99,364.99,,0.0395,0.0395,
,arm-rd-17-75-sq-bth-smk-scn-mb,Armourcast Reinforced Square Single Ended Shower Bath 1700 x 750mm & Smoked Black Glass Shower Screen,374.99,374.99,,0.0385,0.0385,
,arm-rd-17-75-sq-bth-sq-cnr-scn-c,Armourcast Reinforced Square Single Ended Shower Bath 1700 x 750mm & Chrome Square Shower Screen,314.99,314.99,,0.0455,0.0455,
,arm-rd-17-75-sq-bth-sq-scn-bb,Armourcast Reinforced Square Single Ended Shower Bath 1700 x 750mm & Brushed Brass Square Shower Screen,364.99,364.99,,0.0395,0.0395,
,arm-rd-17-75-sq-bth-sq-scn-mb,Armourcast Reinforced Square Single Ended Shower Bath 1700 x 750mm & Matt Black Square Shower Screen,364.99,364.99,,0.0395,0.0395,
,armourcast-keyhole-sgl-bath,Armourcast Reinforced Keyhole Single Ended Bath - 1700 x 750mm,284.99,284.99,,0.05,0.05,
Hero - Good Seller,armourcast-slim-edge-sgl-bath,Armourcast Reinforced Slim Edge Single Ended Bath - 1700 x 700mm,259.99,259.99,,0.037,0.037,
,armourcast-squ-1600-700-sgl-bath,Armourcast Reinforced Straight Single Ended Bath - 1600 x 700mm,209.99,209.99,,0.0455,0.0455,
,armourcast-squ-1700-700-sgl-bath,Armourcast Reinforced Straight Single Ended Bath - 1700 x 700mm,219.99,219.99,,0.0435,0.0435,
,armourcast-squ-1700-750-sgl-bath,Armourcast Reinforced Straight Single Ended Bath - 1700 x 750mm,239.99,239.99,,0.04,0.04,
,armr-rd-16-sq-bth-crv-cnr-scn-bb,Armourcast Reinforced Square Single Ended Shower Bath 1600 x 700mm & Brushed Brass Curved Shower Screen,314.99,314.99,,0.0455,0.0455,
,armr-rd-16-sq-bth-crv-cnr-scn-c,Armourcast Reinforced Square Single Ended Shower Bath 1600 x 700mm & Chrome Curved Shower Screen,284.99,284.99,,0.05,0.05,
,armr-rd-16-sq-bth-crv-cnr-scn-mb,Armourcast Reinforced Square Single Ended Shower Bath 1600 x 700mm & Matt Black Curved Shower Screen,314.99,314.99,,0.0455,0.0455,
,armr-rd-16-sq-bth-sq-cnr-scn-bb,Armourcast Reinforced Square Single Ended Shower Bath 1600 x 700mm & Brushed Brass Square Shower Screen,314.99,314.99,,0.0455,0.0455,
,armr-rd-16-sq-bth-sq-cnr-scn-mb,Armourcast Reinforced Square Single Ended Shower Bath 1600 x 700mm & Matt Black Square Shower Screen,314.99,314.99,,0.0455,0.0455,
,armr-rd-16-sq-bth-sq-cnr-scrn-c,Armourcast Reinforced Square Single Ended Shower Bath 1600 x 700mm & Chrome Square Shower Screen,284.99,284.99,,0.05,0.05,
,armr-rd-16-sq-bth-sq-smk-scn-mb,Armourcast Reinforced Square Single Ended Shower Bath 1600 x 700mm & Smoked Black Glass Shower Screen,324.99,324.99,,0.0441,0.0441,
,armr-rd-17-sq-bth-crv-cnr-scn-bb,Armourcast Reinforced Square Single Ended Shower Bath 1700 x 700mm & Brushed Brass Curved Shower Screen,324.99,324.99,,0.0441,0.0441,
,armr-rd-17-sq-bth-crv-cnr-scn-c,Armourcast Reinforced Square Single Ended Shower Bath 1700 x 700mm & Chrome Curved Shower Screen,284.99,284.99,,0.05,0.05,
,armr-rd-17-sq-bth-crv-cnr-scn-mb,Armourcast Reinforced Square Single Ended Shower Bath 1700 x 700mm & Matt Black Curved Shower Screen,324.99,324.99,,0.0441,0.0441,
,armr-rd-17-sq-bth-smk-scn-mb,Armourcast Reinforced Square Single Ended Shower Bath 1700 x 700mm & Smoked Black Glass Shower Screen,334.99,334.99,,0.0429,0.0429,
,armr-rd-17-sq-bth-sq-cnr-scn-bb,Armourcast Reinforced Square Single Ended Shower Bath 1700 x 700mm & Brushed Brass Square Shower Screen,324.99,324.99,,0.0441,0.0441,
,armr-rd-17-sq-bth-sq-cnr-scn-mb,Armourcast Reinforced Square Single Ended Shower Bath 1700 x 700mm & Matt Black Square Shower Screen,324.99,324.99,,0.0441,0.0441,
,armr-rd-17-sq-bth-sq-cnr-scrn-c,Armourcast Reinforced Square Single Ended Shower Bath 1700 x 700mm & Chrome Square Shower Screen,284.99,284.99,,0.05,0.05,
,armr-rfd-16-sq-bth-frm-scn-mb,Armourcast Reinforced Square Single Ended Shower Bath 1600 x 700mm & Matt Black Framed Shower Screen,334.99,334.99,,0.0429,0.0429,
,armr-rfd-17-75-sq-bth-frm-scn-mb,Armourcast Reinforced Square Single Ended Shower Bath 1700 x 750mm & Matt Black Framed Shower Screen,379.99,379.99,,0.05,0.05,
,armr-rfd-17-sq-bth-frm-scn-mb,Armourcast Reinforced Square Single Ended Shower Bath 1700 x 700mm & Matt Black Framed Shower Screen,344.99,344.99,,0.0417,0.0417,
,armr-rfd-kh-bth-crv-cnr-scrn-bb,Armourcast Reinforced Keyhole Shower Bath & Brushed Brass Curved Shower Screen - 1700mm,379.99,379.99,,0.05,0.05,
,armr-rfd-kh-bth-crv-cnr-scrn-c,Armourcast Reinforced Keyhole Shower Bath & Chrome Curved Shower Screen - 1700mm,364.99,364.99,,0.0395,0.0395,
,armr-rfd-kh-bth-crv-cnr-scrn-mb,Armourcast Reinforced Keyhole Shower Bath & Matt Black Curved Shower Screen - 1700mm,379.99,379.99,,0.05,0.05,
,armr-rfd-kh-bth-frm-scrn-mb,Armourcast Reinforced Keyhole Shower Bath & Matt Black Framed Shower Screen - 1700mm,399.99,399.99,,0.0476,0.0476,
,armr-rfd-kh-bth-sq-cnr-scrn-bb,Armourcast Reinforced Keyhole Shower Bath & Brushed Brass Square Shower Screen - 1700mm,379.99,379.99,,0.05,0.05,
,armr-rfd-kh-bth-sq-cnr-scrn-c,Armourcast Reinforced Keyhole Shower Bath & Chrome Square Shower Screen - 1700mm,364.99,364.99,,0.0395,0.0395,
,armr-rfd-kh-bth-sq-cnr-scrn-mb,Armourcast Reinforced Keyhole Shower Bath & Matt Black Square Shower Screen - 1700mm,379.99,379.99,,0.05,0.05,
,armr-rfd-kh-bth-sq-smk-scrn-mb,Armourcast Reinforced Keyhole Shower Bath & Smoked Black Glass Shower Screen - 1700mm,399.99,399.99,,0.0476,0.0476,
Hero - Good Seller,armr-rfd-slm-bth-crv-cnr-scrn-bb,Armourcast Reinforced Slim Edge Shower Bath & Brushed Brass Curved Shower Screen - 1700mm,379.99,379.99,,0.05,0.05,
Hero - Good Seller,armr-rfd-slm-bth-crv-cnr-scrn-c,Armourcast Reinforced Slim Edge Shower Bath & Chrome Curved Shower Screen - 1700mm,344.99,344.99,,0.0417,0.0417,
,armr-rfd-slm-bth-crv-cnr-scrn-mb,Armourcast Reinforced Slim Edge Shower Bath & Matt Black Curved Shower Screen - 1700mm,379.99,379.99,,0.05,0.05,
,armr-rfd-slm-bth-frmd-scrn-mb,Armourcast Reinforced Slim Edge Shower Bath & Matt Black Framed Shower Screen - 1700mm,399.99,399.99,,0.0476,0.0476,
Hero - Good Seller,armr-rfd-slm-bth-sq-cnr-scrn-bb,Armourcast Reinforced Slim Edge Shower Bath & Brushed Brass Square Shower Screen - 1700mm,379.99,379.99,,0.05,0.05,
Hero - Good Seller,armr-rfd-slm-bth-sq-cnr-scrn-c,Armourcast Reinforced Slim Edge Shower Bath & Chrome Square Shower Screen - 1700mm,344.99,344.99,,0.0417,0.0417,
Hero - Good Seller,armr-rfd-slm-bth-sq-cnr-scrn-mb,Armourcast Reinforced Slim Edge Shower Bath & Matt Black Square Shower Screen - 1700mm,379.99,379.99,,0.05,0.05,
,armr-rfd-slm-bth-sq-smk-scrn-mb,Armourcast Reinforced Slim Edge Shower Bath & Smoked Black Glass Shower Screen - 1700mm,379.99,379.99,,0.05,0.05,
,HRBANTSLPRECT10X8,Harbour Anti Slip Gel Coated Stone Resin Rectangular Shower Tray - 1000 x 800,184.99,184.99,,0.0263,0.0263,
,HRBANTSLPRECT11X8,Harbour Anti Slip Gel Coated Stone Resin Rectangular Shower Tray - 1100 x 800,189.99,189.99,,0.05,0.05,
,HRBANTSLPRECT12X7,Harbour Anti Slip Gel Coated Stone Resin Rectangular Shower Tray - 1200 x 700,189.99,189.99,,0.05,0.05,
,HRBANTSLPRECT12X8,Harbour Anti Slip Gel Coated Stone Resin Rectangular Shower Tray - 1200 x 800,189.99,189.99,,0.05,0.05,
,HRBANTSLPRECT12X9,Harbour Anti Slip Gel Coated Stone Resin Rectangular Shower Tray - 1200 x 900,189.99,189.99,,0.05,0.05,
,HRBANTSLPRECT14X9,Harbour Anti Slip Gel Coated Stone Resin Rectangular Shower Tray - 1400 x 900,284.99,284.99,,0.05,0.05,
,HRBANTSLPRECT15X8,Harbour Anti Slip Gel Coated Stone Resin Rectangular Shower Tray - 1500 x 800,304.99,304.99,,0.0469,0.0469,
,HRBANTSLPRECT15X9,Harbour Anti Slip Gel Coated Stone Resin Rectangular Shower Tray - 1500 x 900,304.99,304.99,,0.0469,0.0469,
,HRBANTSLPRECT16X8,Harbour Anti Slip Gel Coated Stone Resin Rectangular Shower Tray - 1600 x 800,324.99,324.99,,0.0441,0.0441,
,HRBANTSLPRECT17X9,Harbour Anti Slip Gel Coated Stone Resin Rectangular Shower Tray - 1700 x 900,354.99,354.99,,0.0405,0.0405,
,HRBANTSLPRECT9X8,Harbour Anti Slip Gel Coated Stone Resin Rectangular Shower Tray - 900 x 800,164.99,164.99,,0.0294,0.0294,
,HRBANTSLPRECTLEW17X7,Harbour Anti Slip Gel Coated Stone Resin Rectangular Shower Tray Long End Waste - 1700 x 700,344.99,344.99,,0.0417,0.0417,
,NCS850,Comfort Height Toilet Pan CC Exc Seat,144.99,144.99,,0.0333,0.0333,
,NCG606,Harbour Acclaim Rimless BTW Toilet & Soft Close Seat,174.99,174.99,,0.0278,0.0278,
,BTW002,Phoebe Back to Wall Toilet Pan (Drench Phoebe),86.99,86.99,,0.0333,0.0333,
Hero - Good Seller,DR25LUXR11X8,Harbour 28mm Luxury Stone Rectangular Shower Tray 1100mm x 800mm,184.99,184.99,,0.0513,0.0513,
,NCS250,"Ivo Modern Close-Coupled Toilet Pan, Cistern & Seat Pack (Vellamo Connect)",124.99,124.99,,0.0385,0.0385,
Hero - Good Seller,DR25LUXR11X9,Harbour 28mm Luxury Stone Rectangular Shower Tray 1100mm x 900mm,184.99,184.99,,0.0513,0.0513,
,dr-emma-btw-toilet-sclose-seat,Emma Back to Wall Toilet & Soft Close Seat - 520mm Projection,86.99,86.99,,0.0333,0.0333,
,ANDERCLSCH03,Drench Anderson Rimless Comfort Height Close Coupled Pan,149.99,149.99,,0.0385,0.0385,
,ANDERFBT04,Drench Anderson Rimless Close Coupled Close to Wall Pan,174.99,174.99,,0.0278,0.0278,
Hero - Good Seller,ANDERCLS02,Drench Anderson Rimless Close Coupled Pan,129.99,129.99,,0.0151,0.0151,
,ALCHBTW01,Harbour Alchemy Rimless Back to Wall Pan,159.99,159.99,,0.0476,0.0476,
,LYDWH04,Drench Lydia Rimless Wall Hung Pan,194.99,194.99,,0.0441,0.0441,
,LYDCLS02,Drench Lydia Rimless Close Coupled Pan,184.99,184.99,,0.0365,0.0365,
,UNITBTW01,Harbour Unity Rimless Back to Wall Pan,194.99,194.99,,0.0441,0.0441,
,ALCHFTW04,Harbour Alchemy Rimless Close Coupled Close to Wall Pan,209.99,209.99,,0.0278,0.0278,
,dr-anderson-rml-btw-cc-tlt-sc,Drench Anderson Rimless BTW Close-Coupled Toilet & Soft Close Seat,209.99,209.99,,0.0455,0.0455,
Hero - Good Seller,dr-anderson-rml-cc-tlt-sc,Drench Anderson Rimless Close-Coupled Toilet & Soft Close Seat,184.99,184.99,,0.0263,0.0263,
,dr-anderson-rml-comf-h-cc-tlt-sc,Drench Anderson Rimless Comfort Height Close Coupled Toilet & Soft Close Seat,209.99,,,0.0455,,
,drench-lydia-cc-tlt-sc-sl-seat,Drench Lydia Rimless Close Coupled Toilet & Slimline Soft Close Seat,229.99,,,0.0417,,
,drench-lydia-cc-tlt-sc-wo-seat,Drench Lydia Rimless Close Coupled Toilet & Wrap Over Soft Close Seat,229.99,,,0.0417,,
,drench-lydia-w-hung-tlt-sc-sl-st,Drench Lydia Rimless Wall Hung Toilet & Slimline Soft Close Seat,184.99,,,0.0263,,
,drench-lydia-w-hung-tlt-sc-wo-st,Drench Lydia Rimless Wall Hung Toilet & Wrap Over Soft Close Seat,184.99,,,0.0263,,
,h-alchemy-rml-btw-cc-toilet-sl,Harbour Alchemy Rimless Back To Wall Close Coupled Toilet & Slimline Soft Close Seat,239.99,,,0.04,,
,h-alchemy-rml-btw-cc-toilet-wo,Harbour Alchemy Rimless Back To Wall Close Coupled Toilet & Wrap Over Soft Close Seat,239.99,,,0.04,,
,harbour-unity-btw-tlt-sc-sl-seat,Harbour Unity Rimless Back to Wall Toilet & Slimline Soft Close Seat,184.99,,,0.0263,,
,harbour-unity-btw-tlt-sc-wo-seat,Harbour Unity Rimless Back to Wall Toilet & Wrap Over Soft Close Seat,184.99,,,0.0263,,
,hrbr-alchemy-btw-tlt-sl-sc-seat,Harbour Alchemy Rimless Back to Wall Toilet & Slimline Soft Close Seat,164.99,,,0.0294,,
,hrbr-alchemy-btw-tlt-wo-sc-seat,Harbour Alchemy Rimless Back to Wall Toilet & Wrap Over Soft Close Seat,164.99,,,0.0294,,
Hero - Good Seller,DR25LUXR12X7,Harbour 28mm Luxury Stone Rectangular Shower Tray 1200mm x 700mm,184.99,184.99,,0.0513,0.0513,
Hero - Good Seller,DR25LUXR12X76,Harbour 28mm Luxury Stone Rectangular Shower Tray 1200mm x 760mm,189.99,189.99,,0.05,0.05,
Hero - Good Seller,DR25LUXR12X8,Harbour 28mm Luxury Stone Rectangular Shower Tray 1200mm x 800mm,189.99,189.99,,0.05,0.05,
Hero - Good Seller,DR25LUXR12X9,Harbour 28mm Luxury Stone Rectangular Shower Tray 1200mm x 900mm,189.99,189.99,,0.05,0.05,
Hero - Good Seller,DR25LUXR14X76,Harbour 28mm Luxury Stone Rectangular Shower Tray 1400mm x 760mm,254.99,254.99,,0.0377,0.0377,
Hero - Good Seller,DR25LUXR14X8,Harbour 28mm Luxury Stone Rectangular Shower Tray 1400mm x 800mm,264.99,264.99,,0.0364,0.0364,
Hero - Good Seller,DR25LUXR14X9,Harbour 28mm Luxury Stone Rectangular Shower Tray 1400mm x 900mm,269.99,269.99,,0.0357,0.0357,
Hero - Good Seller,DR25LUXR15X8,Harbour 28mm Luxury Stone Rectangular Shower Tray 1500mm x 800mm,279.99,279.99,,0.0345,0.0345,
Hero - Good Seller,DR25LUXR15X9,Harbour 28mm Luxury Stone Rectangular Shower Tray 1500mm x 900mm,279.99,279.99,,0.0345,0.0345,
Hero - Good Seller,DR25LUXR16X8,Harbour 28mm Luxury Stone Rectangular Shower Tray 1600mm x 800mm,284.99,284.99,,0.05,0.05,
,CTB-FLTSQU,Drench Billy Fluted Square Countertop Basin - 405mm,84.99,84.99,,0.0556,0.0556,
,CTB-BRCVTH,Butler & Rose 1 Tap Hole Ceramic Oval Countertop Basin - 590mm,84.99,84.99,,0.0556,0.0556,
,CTB-RECT5TH,Drench Sophia Rectangular 1 Tap Hole Countertop Basin - 505mm,74.99,74.99,,0.0625,0.0625,
Hero - Good Seller,DR25LUXR16X9,Harbour 28mm Luxury Stone Rectangular Shower Tray 1600mm x 900mm,284.99,284.99,,0.05,0.05,
Hero - Good Seller,DR25LUXR17X7,Harbour 28mm Luxury Stone Rectangular Shower Tray 1700mm x 700mm,284.99,284.99,,0.05,0.05,
Hero - Good Seller,DR25LUXR17X8,Harbour 28mm Luxury Stone Rectangular Shower Tray 1700mm x 800mm,299.99,299.99,,0.0476,0.0476,
Hero - Good Seller,DR25LUXR17X9,Harbour 28mm Luxury Stone Rectangular Shower Tray 1700mm x 900mm,299.99,299.99,,0.0476,0.0476,
Hero - Good Seller,DR25LUXR9X76,Harbour 28mm Luxury Stone Rectangular Shower Tray 900mm x 760mm,159.99,159.99,,0.0588,0.0588,
Hero - Good Seller,DR25LUXR9X8,Harbour 28mm Luxury Stone Rectangular Shower Tray 900mm x 800mm,159.99,159.99,,0.0588,0.0588,
Hero - Good Seller,NCG306,Harbour Acclaim Rimless Back To Wall Toilet & Soft Close Seat,154.99,154.99,,0.0313,0.0313,
Hero - Good Seller,NCG350,"Harbour Acclaim Rimless Pan, Cistern & Soft-Close Thin Seat",169.99,169.99,,0.0556,0.0556,
Hero - Big Discount,700S8WETSET,i8 8mm Wetroom Panel & Deflector Panel - 700*2000mm (Harbour),249.99,249.99,,0.1071,0.1071,
Hero - Big Discount,800S8WETSET,(DC) i8 8mm Wetroom Panel & Deflector Panel - 800*2000mm (Harbour),259.99,259.99,,0.1035,0.1035,
Hero - Big Discount,900S8WETSET,i8 8mm Wetroom Panel & Deflector Panel - 900*2000mm (Harbour),269.99,269.99,,0.1,0.1,
Hero - Big Discount,1000S8WETSET,i8 8mm Wetroom Panel & Deflector Panel - 1000*2000mm (Harbour),269.99,269.99,,0.1,0.1,
,vellamo-aura-4-1-bwt-boiler-bbrs,"Vellamo Aura 4-in-1 Instant Boiling Water Tap with Knurled Handles & Spout, Boiler & Filters - Brushed Brass",,389.99,,,0.025,
,vellamo-aura-4-1-bwt-boiler-chr,"Vellamo Aura 4-in-1 Instant Boiling Water Tap with Knurled Handles & Spout, Boiler & Filters - Chrome",,369.99,,,0.0263,
,vellamo-aura-4-1-bwt-boiler-mbk,"Vellamo Aura 4-in-1 Instant Boiling Water Tap with Knurled Handles & Spout, Boiler & Filters - Matt Black",,389.99,,,0.025,
,vellamo-luna-4-1-bwt-boiler-bbrs,Vellamo Luna 4-in-1 Pull Out Instant Boiling Water Tap with Boiler & Filter - Brushed Brass,,449.99,,,0.0217,
,vellamo-luna-4-1-bwt-boiler-chr,Vellamo Luna 4-in-1 Pull Out Instant Boiling Water Tap with Boiler & Filter - Chrome,,389.99,,,0.025,
,vellamo-luna-4-1-bwt-boiler-mbk,Vellamo Luna 4-in-1 Pull Out Instant Boiling Water Tap with Boiler & Filter - Matt Black,,449.99,,,0.0217,
,vellamo-nova-3-1-bwt-boiler-bbrs,Vellamo Nova 3-in-1 Instant Boiling Water Tap with Boiler & Filter - Brushed Brass,,339.99,,,0.0286,
,vellamo-nova-3-1-bwt-boiler-chr,Vellamo Nova 3-in-1 Instant Boiling Water Tap with Boiler & Filter - Chrome,,289.99,,,0.0333,
,vellamo-nova-3-1-bwt-boiler-mbk,Vellamo Nova 3-in-1 Instant Boiling Water Tap with Boiler & Filter - Matt Black,,309.99,,,0.0312,
Marketing request - Wow,CTB-CCFLTRERD,Harbour Concrete 520mm Fluted Rectangular Countertop Basin - Brick Red,189.99,189.99,,0.05,0.05,
,TIS3050,Drench Nicole LED Illuminated Round Bathroom Mirror with Demister Pad - 800 x 800mm,239.99,239.99,,0.04,0.04,
,HARPER-LED-500X750-BB,Harper LED Illuminated Arch Brushed Brass Framed Mirror with Demister Pad & Colour Change Lights - 500 x 750mm,239.99,239.99,,0.04,0.04,
,FINN-LED-500X700-BLK,Finn LED Illuminated Matt Black Framed Mirror with Demister Pad & Colour Change Lights - 500 x 700mm,179.99,179.99,,0.0526,0.0526,
,HARGLOW-800,Harbour Glow Round LED Mirror with Demister Pad - 800mm,219.99,219.99,,0.0435,0.0435,
,HARGLOW-1200X600,Harbour Glow LED Mirror with Demister Pad & Shaver Socket - 1200mm x 600mm,289.99,289.99,,0.0333,0.0333,
