Sale type,SKU,Name,Spring - Sale Price DR,Spring - Sale Price TW,Spring - Sale Price OR
,dr-drew-c-shower-180-c-300-sh,Drew Square Concealed Shower Valve with Fixed Head & Slide Rail Kit - 180mm Square Fixed Ceiling Arm - 300mm Head,239.99,239.99,-0.01
,dr-orla-cnc-shwr-kit-150ca-400,"Orla Concealed Shower Valve, 400mm Fixed Head & Slide Rail Kit - 150mm Ceiling Shower Arm",239.99,239.99,-0.01
,NU-020,Drench Core Exposed Thermostatic Rigid Riser Shower Kit - Matt Black,239.99,239.99,-0.01
,NTP060,Drench MineralStone 40mm Low Profile Bath Replacement Tray - 1700 x 700mm,-0.01,269.99,-0.01
,GLASS004,i6 Double Door Quadrant 1000 x 800mm (Harbour),-0.01,234.99,-0.01
Overstock,AE640EIX,Just Taps Aero Curved Stainless Steel Heated Dry Electric Towel Rail - 640 x 475mm - Stainless Steel,-0.01,234.99,-0.01
Overstock,LED-MIRROR001,Mosca LED Mirror with Demister Pad & Shaver Socket - 500 x 700mm (Harbour Glow),-0.01,234.99,-0.01
Overstock,WTFIN138050-KRGYE8SIMP,Terma Fiona Electric Heated Towel Rail with 600W Heating Element - 1380 x 500mm - Sparkling Grey,-0.01,209.99,-0.01
,LQ701,Drench Noir LED Illuminated Black Framed Mirror with Demister Pad - 500 x 700mm,-0.01,179.99,-0.01
,harbour-i8-hinged-d1000-s700,Harbour i8 Easy Clean 8mm Hinged Shower Door 1000mm & Side Panel 700mm,-0.01,424.99,-0.01
,vel-city-fr-walk-fix-return-800,Vellamo City 8mm Easy Clean Matt Black Framed Walk In Panel & Fixed Return Panel - 800mm,-0.01,329.99,-0.01
Overstock,GEO-101-C/P,-,#VALUE!,#VALUE!,#VALUE!
,harbour-clar-500-wm-ct-mgg-hr,Harbour Clarity 500mm Wall Mounted Vanity Unit & Countertop - Matt Graphite Grey - Hudson Reed Round Basin,-0.01,424.99,-0.01
,harbour-clar-600-fs-ct-gw-s500,Harbour Clarity 600mm Floorstanding Vanity Unit & Countertop - Gloss White - Drench Sophia 500mm Basin,-0.01,474.99,-0.01
,harbour-clar-600-fs-ct-gw-v460,Harbour Clarity 600mm Floorstanding Vanity Unit & Countertop - Gloss White - Vellamo 460mm Basin,-0.01,424.99,-0.01
,harbour-i8-infold-sh-800d-900p,Harbour i8 Easy Clean Infold 8mm 800mm Shower Door & 900mm Side Panel,559.99,559.99,
,dr-harper-cnc-shwr-kit-300ca,"Harper Concealed Shower Valve, Fixed Shower Head & Handset - 300mm Ceiling Shower Arm",199.99,199.99,-0.01
,dr-holly-cnc-shwr-kit-300ca-200,"Holly Concealed Shower Valve, 200mm Fixed Shower Head & Handset - 300mm Ceiling Shower Arm",199.99,199.99,-0.01
,dr-holly-cnc-shwr-kit-340wa-200,"Holly Concealed Shower Valve, 200mm Fixed Shower Head & Handset - 375mm Wall Shower Arm",199.99,199.99,-0.01
,dr-nina-c-shower-kit-200h-300c,"Nina Concealed Shower Valve, 200mm Head & Handset - 300mm Ceiling Arm",199.99,199.99,-0.01
,dr-archie-cnc-shwr-kit-300ca-200,"Archie Concealed Shower Valve, 200mm Fixed Shower Head & Handset - 360mm Ceiling Shower Arm",189.99,189.99,-0.01
,dr-archie-cnc-shwr-kit-340wa-200,"Archie Concealed Shower Valve, 200mm Fixed Shower Head & Handset - 300mm Wall Shower Arm",189.99,189.99,-0.01
,GLASS020,i6 Pivot Door 900mm (Harbour),-0.01,189.99,-0.01
Overstock,CARD100LMC,Clearwater Carina 1 Bowl Mocha Granite Composite Sink & Chrome Waste with Reversible Drainer - 1000 x 500mm,-0.01,284.99,-0.01
,SCUD800HD,i8 Hinge Door 800mm (Harbour),-0.01,264.99,-0.01
,vel-city-fr-walk-fix-return-700,Vellamo City 8mm Easy Clean Matt Black Framed Walk In Panel & Fixed Return Panel - 700mm,-0.01,284.99,-0.01
Overstock,AL5HBSM,-,#VALUE!,#VALUE!,#VALUE!
,harbour-clar-500-fs-vb-mgg,Harbour Clarity 500mm Floorstanding Vanity Unit & Basin - Matt Graphite Grey,-0.01,379.99,-0.01
,harbour-clar-500-wm-ct-mgg-a335,Harbour Clarity 500mm Wall Mounted Vanity Unit & Countertop - Matt Graphite Grey - Alana 335mm Basin,-0.01,379.99,-0.01
,harbour-i6-sliding-1500-d-900-p,Harbour i6 Easy Clean 6mm Sliding 1500mm Shower Door & 900mm Side Panel,-0.01,379.99,-0.01
,harbour-i6-sliding-1600-d-760-p,Harbour i6 Easy Clean 6mm Sliding 1600mm Shower Door & 760mm Side Panel,-0.01,379.99,-0.01
,vel-city-fr-walk-hin-return-100,Vellamo City 8mm Easy Clean Matt Black Framed Walk In Panel & Hinged Return Panel - 1000mm,-0.01,379.99,-0.01
,harbour-i8-infold-sh-760d-700p,Harbour i8 Easy Clean Infold 8mm 760mm Shower Door & 700mm Side Panel,519.99,519.99,
,harbour-clar-900-fs-ct-gw-v460,Harbour Clarity 900mm Floorstanding Vanity Unit & Countertop - Gloss White - Vellamo 460mm Basin,-0.01,524.99,-0.01
,harbour-clar-900-fs-ct-mgg-v460,Harbour Clarity 900mm Floorstanding Vanity Unit & Countertop - Matt Graphite Grey - Vellamo 460mm Basin,-0.01,524.99,-0.01
Overstock,R12CHR,Burlington Chaplin Radiator,-0.01,524.99,-0.01
,COL-3-60-101-RM,Butler & Rose Designer 3 Column Horizontal Radiator - Raw Metal Finish - 600 x 999mm,-0.01,334.99,-0.01
,harbour-clar-500-fs-vb-gw,Harbour Clarity 500mm Floorstanding Vanity Unit & Basin - Gloss White,-0.01,334.99,-0.01
,harbour-i6-p-shower-90d-100p,Harbour i6 Easy Clean 6mm Pivot 900mm Shower Door & 1000mm Side Panel,-0.01,334.99,-0.01
,harbour-i6-sliding-1400-d-700-p,Harbour i6 Easy Clean 6mm Sliding 1400mm Shower Door & 700mm Side Panel,-0.01,334.99,-0.01
Overstock,LED-MIRROR003,Mosca LED Mirror with Demister Pad & Shaver Socket - 1200 x 600mm (Harbour Glow),-0.01,334.99,-0.01
Overstock,SIEN400MS,Clearwater Siena 1 Bowl Moonstone Granite Composite Inset or Undermount Kitchen Sink & Chrome Waste - 430 x 460mm,-0.01,239.99,-0.01
Overstock,SHA/384/G,Sagittarius Richmond 300mm Shower Head & Arm Gold (SH-367-G),-0.01,479.99,-0.01
,harbour-clar-500-fs-ct-mgg-hr,Harbour Clarity 500mm Floorstanding Vanity Unit & Countertop - Matt Graphite Grey - Hudson Reed Round Basin,-0.01,479.99,-0.01
,harbour-clar-900-fs-vb-ggrey,Harbour Clarity 900mm Floorstanding Vanity Unit & Basin - Matt Graphite Grey,-0.01,479.99,-0.01
,harbour-clar-900-fs-vb-gw,Harbour Clarity 900mm Floorstanding Vanity Unit & Basin - Gloss White,-0.01,479.99,-0.01
,harbour-i8-hinged-d1000-s760,Harbour i8 Easy Clean 8mm Hinged Shower Door 1000mm & Side Panel 760mm,-0.01,434.99,-0.01
,harbour-i8-hinged-d1000-s800,Harbour i8 Easy Clean 8mm Hinged Shower Door 1000mm & Side Panel 800mm,-0.01,444.99,-0.01
,harbour-i8-hinged-d760-s900,Harbour i8 Easy Clean 8mm Hinged Shower Door 760mm & Side Panel 900mm,-0.01,434.99,-0.01
,harbour-i6-sliding-1600-d-800-p,Harbour i6 Easy Clean 6mm Sliding 1600mm Shower Door & 800mm Side Panel,-0.01,384.99,-0.01
,dr-dahlia-concealed-shower-kit,Dahlia Concealed Thermostatic Shower Valve & Slide Rail Kit,149.99,149.99,-0.01
Overstock,33M68WLBBR,HIX Rectangular Brushed Brass Framed Bathroom Mirror - 600 x 800mm,-0.01,144.99,-0.01
Overstock,38M68WLMB,HIX Rectangular Matt Black Framed Bathroom Mirror - 600 x 800mm,-0.01,144.99,-0.01
Overstock,TGETVISIP-KDGR,Terma Vario Vision 3 Axis Thermostatic Corner Valves with Pipe Masking - Right - Modern Grey,-0.01,139.99,-0.01
Overstock,TGETVISIP-KQUA,Terma Vario Vision 3 Axis Thermostatic Corner Valves with Pipe Masking - Right - Quartz Mocha,-0.01,129.99,-0.01
Overstock,WOODPANEL999,(DC) Harbour Indigo Blue 1800mm Vinyl Wrap Bath Panel,-0.01,144.99,-0.01
,NU-022,-,299.99,299.99,#VALUE!
,harbour-clar-500-wm-vb-gw,Harbour Clarity 500mm Wall Mounted Vanity Unit & Basin - Gloss White,-0.01,289.99,-0.01
,harbour-clar-600-wm-ct-mgg,Harbour Clarity 600mm Wall Mounted Vanity Unit & Countertop - Matt Graphite Grey,-0.01,289.99,-0.01
,harbour-i6-p-shower-90d-90x76t,Harbour i6 Easy Clean 6mm Pivot 900mm Shower Door - 900 x 760mm Tray,-0.01,289.99,-0.01
,harbour-i6-p-shower-90d-90x80t,Harbour i6 Easy Clean 6mm Pivot 900mm Shower Door - 900 x 800mm Tray,-0.01,289.99,-0.01
,harbour-i6-p-shower-90d-90x90t,Harbour i6 Easy Clean 6mm Pivot 900mm Shower Door - 900 x 900mm Tray,-0.01,289.99,-0.01
,harbour-i6-sliding-1000-d-760-p,Harbour i6 Easy Clean 6mm Sliding 1000mm Shower Door & 760mm Side Panel,-0.01,289.99,-0.01
,harbour-i6-sliding-1100-d-700-p,Harbour i6 Easy Clean 6mm Sliding 1100mm Shower Door & 700mm Side Panel,-0.01,289.99,-0.01
,S6-GLASS033,Harbour i6 1700 Universal Sliding Shower Door - 6mm Glass,-0.01,289.99,-0.01
,dr-ava-800-fs-vu-anthr,Ava 800mm Floorstanding Vanity Unit & Basin - Anthracite,-0.01,434.99,-0.01
,dr-ava-800-fs-vu-blue,Ava 800mm Floorstanding Vanity Unit & Basin - Blue,-0.01,434.99,-0.01
,dr-ava-800-fs-vu-green,Ava 800mm Floorstanding Vanity Unit & Basin - Green,-0.01,434.99,-0.01
,dr-ava-800-fs-vu-white,Ava 800mm Floorstanding Vanity Unit & Basin - Gloss White,-0.01,434.99,-0.01
,harbour-clar-500-fs-ct-gw-hr,Harbour Clarity 500mm Floorstanding Vanity Unit & Countertop - Gloss White - Hudson Reed Round Basin,-0.01,434.99,-0.01
,harbour-clar-500-fs-ct-mgg-a335,Harbour Clarity 500mm Floorstanding Vanity Unit & Countertop - Matt Graphite Grey - Alana 335mm Basin,-0.01,434.99,-0.01
,harbour-clar-900-wm-ct-gw-v460,Harbour Clarity 900mm Wall Mounted Vanity Unit & Countertop - Gloss White - Vellamo 460mm Basin,-0.01,434.99,-0.01
,harbour-clar-900-wm-ct-mgg-v460,Harbour Clarity 900mm Wall Mounted Vanity Unit & Countertop - Matt Graphite Grey - Vellamo 460mm Basin,-0.01,434.99,-0.01
,harbour-i6-sliding-1700-d-1000-p,Harbour i6 Easy Clean 6mm Sliding 1700mm Shower Door & 1000mm Side Panel,-0.01,434.99,-0.01
,SCUD12X9Q,i8 Double Door Quadrant 1200 x 900mm (Harbour) (A5+A6),399.99,399.99,
,harbour-i8-infold-sh-760d-760p,Harbour i8 Easy Clean Infold 8mm 760mm Shower Door & 760mm Side Panel,529.99,529.99,
,harbour-i8-infold-sh-760d-800p,Harbour i8 Easy Clean Infold 8mm 760mm Shower Door & 800mm Side Panel,539.99,539.99,
,harbour-i8-hinged-d800-s900,Harbour i8 Easy Clean 8mm Hinged Shower Door 800mm & Side Panel 900mm,-0.01,444.99,-0.01
,harbour-i6-sliding-1400-d-760-p,Harbour i6 Easy Clean 6mm Sliding 1400mm Shower Door & 760mm Side Panel,-0.01,339.99,-0.01
,vel-city-fr-walk-fix-return-900,Vellamo City 8mm Easy Clean Matt Black Framed Walk In Panel & Fixed Return Panel - 900mm,-0.01,339.99,-0.01
,vel-city-fr-walk-hin-return-760,Vellamo City 8mm Easy Clean Matt Black Framed Walk In Panel & Hinged Return Panel - 760mm,-0.01,339.99,-0.01
,harbour-clar-900-fs-ct-gw-s600,Harbour Clarity 900mm Floorstanding Vanity Unit & Countertop - Gloss White - Drench Sophia 600mm Basin,-0.01,579.99,-0.01
Overstock,WGROR180059-KTCOUC01,Terma Rolo Room Vertical or Horizontal Column Radiator - True Copper - 1800 x 590mm,-0.01,569.99,-0.01
,24536,Brenton Oval Double Panel Vertical Radiator - 1800mm x 235mm - White,-0.01,194.99,-0.01
,24537,Brenton Oval Double Panel Vertical Radiator - 1800mm x 235mm - Anthracite,-0.01,194.99,-0.01
,harbour-clar-500-fs-ct-gw-a335,Harbour Clarity 500mm Floorstanding Vanity Unit & Countertop - Gloss White - Alana 335mm Basin,-0.01,389.99,-0.01
,ICON-600X700-LEDCAB,Harbour Icon Double Door LED Bathroom Mirror Cabinet with Shaver Socket - 700 x 600mm,-0.01,359.99,-0.01
,SCUD10x8Q,i8 Double Door Quadrant 1000 x 800mm (Harbour) (A1+A2),-0.01,359.99,-0.01
,SCUD9x76Q,i8 Double Door Quadrant 900x760mm (Harbour),-0.01,359.99,-0.01
,dr-drew-c-shower-345-w-300-sh,Drew Square Concealed Shower Valve with Fixed Head & Slide Rail Kit - 380mm Wall Arm - 300mm Head,249.99,249.99,-0.01
,dr-orla-cnc-shwr-kit-300ca-400,"Orla Concealed Shower Valve, 400mm Fixed Head & Slide Rail Kit - 300mm Ceiling Shower Arm",249.99,249.99,-0.01
,COL-3-60-64-RM,Butler & Rose Designer 3 Column Horizontal Radiator - Raw Metal Finish - 600 x 643mm,-0.01,244.99,-0.01
,NCS871B-NCS870-FA302,Butler & Rose Catherine Low Level Pan & Low Level Cistern,-0.01,244.99,-0.01
,WRSF10,Vellamo City Matt Black Framed Wetroom Screen - 1000mm,-0.01,244.99,-0.01
,dr-drew-c-shower-300-c-300-sh,Drew Square Concealed Shower Valve with Fixed Head & Slide Rail Kit - 360mm Ceiling Arm - 300mm Head,239.99,239.99,-0.01
,dr-drew-c-shower-340-w-300-sh,Drew Square Concealed Shower Valve with Fixed Head & Slide Rail Kit - 300mm Wall Arm - 300mm Head,239.99,239.99,-0.01
Overstock,85690NK,Butler & Rose Caledonia Lever Vertical Concealed 2 Outlet 3 Handle Shower Valve - Nickel,-0.01,489.99,-0.01
Overstock,TFVIBVALVESET-BG,The Tap Factory Vibrance Brushed Brass WRAS Approved Concealed Thermostatic Shower Valve with Fixed Shower Head and Shower Hands,-0.01,489.99,-0.01
,harbour-i6-p-shower-90d-70p,Harbour i6 Easy Clean 6mm Pivot 900mm Shower Door & 700mm Side Panel,-0.01,294.99,-0.01
,harbour-i6-sliding-1000-d-800-p,Harbour i6 Easy Clean 6mm Sliding 1000mm Shower Door & 800mm Side Panel,-0.01,294.99,-0.01
,harbour-i6-sliding-1100-d-760-p,Harbour i6 Easy Clean 6mm Sliding 1100mm Shower Door & 760mm Side Panel,-0.01,294.99,-0.01
,harbour-i6-sliding-1200-d-700-p,Harbour i6 Easy Clean 6mm Sliding 1200mm Shower Door & 700mm Side Panel,-0.01,294.99,-0.01
,harbour-clar-500-wm-vb-mgg,Harbour Clarity 500mm Wall Mounted Vanity Unit & Basin - Matt Graphite Grey,-0.01,344.99,-0.01
,harbour-clar-600-fs-ct-mgg,Harbour Clarity 600mm Floorstanding Vanity Unit & Countertop - Matt Graphite Grey,-0.01,344.99,-0.01
,harbour-i6-sliding-1400-d-800-p,Harbour i6 Easy Clean 6mm Sliding 1400mm Shower Door & 800mm Side Panel,-0.01,344.99,-0.01
,vel-city-fr-walk-fix-return-100,Vellamo City 8mm Easy Clean Matt Black Framed Walk In Panel & Fixed Return Panel - 1000mm,-0.01,344.99,-0.01
,harbour-clar-900-wm-vb-ggrey,Harbour Clarity 900mm Wall Hung Vanity Unit & Basin - Matt Graphite Grey,-0.01,394.99,-0.01
,harbour-clar-900-wm-vb-gw,Harbour Clarity 900mm Wall Mounted Vanity Unit & Basin - Gloss White,-0.01,394.99,-0.01
,harbour-i6-sliding-1500-d-1000-p,Harbour i6 Easy Clean 6mm Sliding 1500mm Shower Door & 1000mm Side Panel,-0.01,394.99,-0.01
,harbour-i6-sliding-1600-d-900-p,Harbour i6 Easy Clean 6mm Sliding 1600mm Shower Door & 900mm Side Panel,-0.01,394.99,-0.01
,harbour-clar-900-wm-ct-gw-s600,Harbour Clarity 900mm Wall Mounted Vanity Unit & Countertop - Gloss White - Drench Sophia 600mm Basin,-0.01,494.99,-0.01
,vel-city-fr-walk-hin-return-140,Vellamo City 8mm Easy Clean Matt Black Framed Walk In Panel & Hinged Return Panel - 1400mm,-0.01,444.99,-0.01
Overstock,AX/186/C,Sagittarius Axis Cloakroom Basin Mixer with Clicker Waste (AX/306/C),-0.01,59.99,-0.01
,dr-leon-expo-shower-kit,Leon Thermostatic Bar Shower Valve & Slide Rail Kit,99.99,99.99,-0.01
,HARPER-500X750-BLK,Harper Arch Matt Black Framed Mirror - 500 x 750mm,-0.01,99.99,-0.01
Overstock,LISPOUT,Flova Liberty Bath Spout with Cover Plate - Chrome,-0.01,99.99,-0.01
,dr-holly-cnc-shwr-kit-150ca-300,"Holly Concealed Shower Valve, 300mm Fixed Shower Head & Handset - 150mm Ceiling Shower Arm",209.99,209.99,-0.01
,dr-holly-cnc-shwr-kit-345wa-300,"Holly Concealed Shower Valve, 300mm Fixed Shower Head & Handset - 300mm Wall Shower Arm",209.99,209.99,-0.01
,dr-jemima-con-bath-shower-click,"Jemima Concealed Shower Valve, Slide Rail Kit & Overflow Bath Filler - Clicker Waste",209.99,209.99,-0.01
,dr-nina-c-shower-kit-300h-150c,"Nina Concealed Shower Valve, 300mm Head & Handset - 150mm Ceiling Arm",209.99,209.99,-0.01
,dr-nina-c-shower-kit-300h-340w,"Nina Concealed Shower Valve, 300mm Head & Handset - 380mm Wall Arm",209.99,209.99,-0.01
,dr-nina-c-shower-kit-300h-345w,"Nina Concealed Shower Valve, 300mm Head & Handset - 300mm Wall Arm",209.99,209.99,-0.01
,dr-orla-cnc-shwr-kit-150ca-200,"Orla Concealed Shower Valve, 200mm Fixed Head & Slide Rail Kit - 150mm Ceiling Shower Arm",209.99,209.99,-0.01
,dr-orla-cnc-shwr-kit-340wa-200,"Orla Concealed Shower Valve, 200mm Fixed Head & Slide Rail Kit - 380mm Wall Shower Arm",209.99,209.99,-0.01
,dr-orla-cnc-shwr-kit-345wa-200,"Orla Concealed Shower Valve, 200mm Fixed Head & Slide Rail Kit - 300mm Wall Shower Arm",209.99,209.99,-0.01
,dr-archie-cnc-shwr-kit-180ca-300,"Archie Concealed Shower Valve, 300mm Fixed Shower Head & Handset - 180mm Ceiling Shower Arm",199.99,199.99,-0.01
,dr-archie-cnc-shwr-kit-300ca-300,"Archie Concealed Shower Valve, 300mm Fixed Shower Head & Handset - 360mm Ceiling Shower Arm",199.99,199.99,-0.01
,dr-archie-cnc-shwr-kit-340wa-300,"Archie Concealed Shower Valve, 300mm Fixed Shower Head & Handset - 300mm Wall Shower Arm",199.99,199.99,-0.01
,dr-archie-cnc-shwr-kit-345wa-300,"Archie Concealed Shower Valve, 300mm Fixed Shower Head & Handset - 345mm Wall Shower Arm",199.99,199.99,-0.01
Overstock,TFVIBBFBG,The Tap Factory Vibrance Brushed Brass Deck Mounted Bath Filler,-0.01,199.99,-0.01
,VELMIRROR001,Vellamo LED Illuminated Universal Bathroom Mirror with Demister Pad & Bluetooth - 700mm x 500mm,-0.01,179.99,-0.01
,WRSF076,Vellamo City Matt Black Framed Wetroom Screen - 760mm,-0.01,199.99,-0.01
,S6-GLASS031,Harbour i6 1500 Universal Sliding Shower Door - 6mm Glass,-0.01,249.99,-0.01
,ACO1856.2C,Brenton Olympus Vertical 2 Column Anthracite Radiator - 1800 x 560mm,-0.01,299.99,-0.01
,harbour-i6-p-shower-90d-76p,Harbour i6 Easy Clean 6mm Pivot 900mm Shower Door & 760mm Side Panel,-0.01,299.99,-0.01
,harbour-i6-sliding-1100-d-800-p,Harbour i6 Easy Clean 6mm Sliding 1100mm Shower Door & 800mm Side Panel,-0.01,299.99,-0.01
,harbour-i6-sliding-1200-d-760-p,Harbour i6 Easy Clean 6mm Sliding 1200mm Shower Door & 760mm Side Panel,-0.01,299.99,-0.01
,harbour-stat-c-fc-shower-kit-300,"Harbour Status Concealed Shower Valve, Fixed Ceiling Mounted 300mm Head & Slide Rail Kit",299.99,299.99,-0.01
,harbour-stat-con-shower-kit-300,"Harbour Status Concealed Shower Valve, Fixed Wall Mounted 300mm Head & Slide Rail Kit",299.99,299.99,-0.01
,S6-BBGLASS001,Harbour i6 Easy Clean Brushed Brass 6mm 2-Door Quadrant Shower Enclosure - 800 x 800mm,-0.01,299.99,-0.01
,SCUD1000HD,i8 Hinge Door 1000mm (Harbour),-0.01,269.99,-0.01
,OUTLINE-500x700-LEDCAB,Harbour Outline Single Door LED Mirrored Cabinet with Shaver Socket - 500 x 700mm,-0.01,269.99,-0.01
,harbour-clar-600-wm-vb-ggrey,Harbour Clarity 600mm Wall Hung Vanity Unit & Basin - Matt Graphite Grey,-0.01,349.99,-0.01
,harbour-i6-p-show-90d-70p-90x70t,Harbour i6 Easy Clean 6mm Pivot 900mm Shower Door & 700mm Side Panel - 900 x 700mm Tray,-0.01,399.99,-0.01
,SCUD760INFOLD,Harbour i8 Infold Shower Door - 710-750mm,349.99,349.99,
,vel-city-fr-walk-hin-return-110,Vellamo City 8mm Easy Clean Matt Black Framed Walk In Panel & Hinged Return Panel - 1100mm,-0.01,399.99,-0.01
,dr-ava-500-wm-vu-anthr,Ava 500mm Wall Hung Vanity Unit & Basin - Anthracite,-0.01,354.99,-0.01
,dr-ava-500-wm-vu-blue,Ava 500mm Wall Hung Vanity Unit & Basin - Blue,-0.01,354.99,-0.01
,dr-ava-500-wm-vu-green,Ava 500mm Wall Hung Vanity Unit & Basin - Green,-0.01,354.99,-0.01
,dr-ava-500-wm-vu-white,Ava 500mm Wall Hung Vanity Unit & Basin - Gloss White,-0.01,354.99,-0.01
,ELIZ1800-600-C,Brenton Sanford Chrome Flat Panel Heated Towel Rail - 1800 x 600mm,-0.01,354.99,-0.01
,harbour-clar-600-fs-ct-gw,Harbour Clarity 600mm Floorstanding Vanity Unit & Countertop - Gloss White,-0.01,354.99,-0.01
,harbour-i6-sliding-1400-d-900-p,Harbour i6 Easy Clean 6mm Sliding 1400mm Shower Door & 900mm Side Panel,-0.01,354.99,-0.01
,ACO1838.3C,Brenton Olympus Vertical 3 Column Anthracite Radiator - 1800 x 380mm,-0.01,254.99,-0.01
,ACO1847.2C,Brenton Olympus Vertical 2 Column Anthracite Radiator - 1800 x 470mm,-0.01,254.99,-0.01
,FINN-LED-600x800-BB,Finn LED Illuminated Brushed Brass Framed Mirror with Demister Pad & Colour Change Lights - 600 x 800mm,-0.01,244.99,-0.01
,harbour-clar-500-wm-ct-gw,Harbour Clarity 500mm Wall Mounted Vanity Unit & Countertop - Gloss White,-0.01,254.99,-0.01
,S6-BBGLASS020,Harbour i6 Easy Clean Brushed Brass 6mm Pivot Shower Door - 900mm,-0.01,254.99,-0.01
,dr-drew-c-shower-180-c-400-sh,Drew Square Concealed Shower Valve with Fixed Head & Slide Rail Kit - 180mm Square Fixed Ceiling Arm - 400mm Head,249.99,249.99,-0.01
Overstock,SMSHVO,Flova Smart Concealed Manual Shower Valve - 2 Outlet,-0.01,204.99,-0.01
,TIS0002,Drench Round Telescopic WRAS-Approved Thermostatic Rigid Riser Shower Set with Slim Head,159.99,159.99,-0.01
,NTP019,Drench MineralStone 40mm Low Profile Rectangular Shower Tray - 1100x900mm,-0.01,154.99,-0.01
,ELIZ1800-600-A,Brenton Sanford Matt Carbon Anthracite Flat Panel Heated Towel Rail - 1800 x 600mm,-0.01,309.99,-0.01
,harbour-clar-600-wm-ct-gw,Harbour Clarity 600mm Wall Mounted Vanity Unit & Countertop - Gloss White,-0.01,309.99,-0.01
,harbour-i6-sliding-1100-d-900-p,Harbour i6 Easy Clean 6mm Sliding 1100mm Shower Door & 900mm Side Panel,-0.01,309.99,-0.01
,WRSF11,Vellamo City Matt Black Framed Wetroom Screen - 1100mm,-0.01,259.99,-0.01
Overstock,WEK4B-K905P,Terma Black Heating Element KTX-4 Blue Controller,-0.01,109.99,-0.01
,dr-holly-cnc-shwr-kit-300ca-300,"Holly Concealed Shower Valve, 300mm Fixed Shower Head & Handset - 300mm Ceiling Shower Arm",219.99,219.99,-0.01
,dr-holly-cnc-shwr-kit-340wa-300,"Holly Concealed Shower Valve, 300mm Fixed Shower Head & Handset - 375mm Wall Shower Arm",219.99,219.99,-0.01
,dr-james-c-shower-kit-180,"James Concealed Shower Valve, Fixed Head & Shower Handset Kit - 180mm Arm",219.99,219.99,-0.01
,dr-nina-c-shower-kit-300h-300c,"Nina Concealed Shower Valve, 300mm Head & Handset - 300mm Ceiling Arm",219.99,219.99,-0.01
,dr-orla-cnc-shwr-kit-300ca-200,"Orla Concealed Shower Valve, 200mm Fixed Head & Slide Rail Kit - 300mm Ceiling Shower Arm",219.99,219.99,-0.01
,dr-drew-c-shower-180-c-200-sh,Drew Square Concealed Shower Valve with Fixed Head & Slide Rail Kit - 180mm Square Fixed Ceiling Arm - 200mm Head,209.99,209.99,-0.01
,ELIZ800-600-C,Brenton Sanford Chrome Flat Panel Heated Towel Rail - 800 x 600mm,-0.01,209.99,-0.01
,FINN-LED-500X700-BB,Finn LED Illuminated Brushed Brass Framed Mirror with Demister Pad & Colour Change Lights - 500 x 700mm,-0.01,209.99,-0.01
,FINN-LED-600x800-BLK,Finn LED Illuminated Matt Black Framed Mirror with Demister Pad & Colour Change Lights - 600 x 800mm,-0.01,209.99,-0.01
,HARPER-LED-500X750-BLK,Harper LED Illuminated Arch Matt Black Framed Mirror with Demister Pad & Colour Change Lights - 500 x 750mm,-0.01,209.99,-0.01
,NBA308,Drench Imperial 5'6 Bath,-0.01,209.99,-0.01
,dr-minnie-500-wm-1dr-vb-gw,Minnie 500mm Wall Mounted 1 Door Vanity Unit & Polymarble Basin - Gloss White,-0.01,179.99,-0.01
,ELIZ1800-500-C,Brenton Sanford Chrome Flat Panel Heated Towel Rail - 1800 x 500mm,-0.01,314.99,-0.01
,harbour-i6-p-shower-90d-90p,Harbour i6 Easy Clean 6mm Pivot 900mm Shower Door & 900mm Side Panel,-0.01,314.99,-0.01
,harbour-i6-sliding-1200-d-900-p,Harbour i6 Easy Clean 6mm Sliding 1200mm Shower Door & 900mm Side Panel,-0.01,314.99,-0.01
Overstock,Orion50/150-CP,DQ Heating Orion Vertical Curved Heated Towel Rail Radiator - Chrome - 1500x500,-0.01,189.99,-0.01
,dr-drew-c-shower-345-w-400-sh,Drew Square Concealed Shower Valve with Fixed Head & Slide Rail Kit - 380mm Wall Arm - 400mm Head,269.99,269.99,-0.01
,NU-028,-,269.99,269.99,#VALUE!
Overstock,38M68MB,HIX LED Illuminated Matt Black Framed Mirror with Demister Pad & Colour Change Lights - 600 x 800mm,-0.01,264.99,-0.01
,ELIZ1200-600-C,Brenton Sanford Chrome Flat Panel Heated Towel Rail - 1200 x 600mm,-0.01,264.99,-0.01
,ELIZ1800-500-A,Brenton Sanford Matt Carbon Anthracite Flat Panel Heated Towel Rail - 1800 x 500mm,-0.01,264.99,-0.01
Overstock,PRO135DNW+,(DC) Crosswater MPRO 3 Hole Basin Mixer Tap - Matt White,-0.01,264.99,-0.01
,S6-GLASS032,Harbour i6 1600 Universal Sliding Shower Door - 6mm Glass,-0.01,264.99,-0.01
